Country;ISO3166_alpha3;renewables_ej;ren_power_ej;biofuels_cons_ej;biofuels_prod_pj;Years
Total Non-OECD;;0.517109622;0.199946343;0.317163279;283.5505903;1994
Total Non-OECD;;0.571374876;0.242556614;0.328818262;288.567386;1995
Total Non-OECD;;0.592975639;0.25449681;0.338478829;319.6710475;1996
Total Non-OECD;;0.621386685;0.291261598;0.330125087;350.2125649;1997
Total Non-OECD;;0.644644837;0.319623241;0.325021596;319.0731291;1998
Total Non-OECD;;0.699545076;0.375224045;0.32432103;293.4932003;1999
Total Non-OECD;;0.710872415;0.426515626;0.28435679;246.1703461;2000
Total Non-OECD;;0.726724739;0.456716756;0.270007983;263.824186;2001
Total Non-OECD;;0.778399636;0.478479599;0.299920037;300.7007664;2002
Total Non-OECD;;0.806875286;0.514968569;0.291906717;356.5859105;2003
Total Non-OECD;;0.910624744;0.576919587;0.333705157;361.6953462;2004
Total Non-OECD;;0.991500174;0.624917637;0.366582537;407.3066858;2005
Total Non-OECD;;1.093727906;0.744901828;0.348826078;482.5595181;2006
Total Non-OECD;;1.340251821;0.874246014;0.466005806;631.6889927;2007
Total Non-OECD;;1.713082652;1.086567984;0.626514669;831.2590951;2008
Total Non-OECD;;2.079957834;1.378103393;0.701854441;844.7561522;2009
Total Non-OECD;;2.579371786;1.813299089;0.766072696;955.9867588;2010
Total Non-OECD;;2.963241304;2.211328276;0.751913028;979.8564275;2011
Total Non-OECD;;3.472519593;2.6979651;0.774554493;1040.861345;2012
Total Non-OECD;;4.243673643;3.324258613;0.91941503;1195.065406;2013
Total Non-OECD;;5.091138114;4.024875968;1.066262146;1332.490608;2014
Total Non-OECD;;5.899018418;4.7689939;1.130024518;1298.419119;2015
Total Non-OECD;;7.096201831;5.942298619;1.153903211;1341.083425;2016
Total Non-OECD;;8.712924785;7.518441491;1.194483294;1373.938645;2017
Total Non-OECD;;10.55388115;9.176327699;1.377553449;1643.60019;2018
Total Non-OECD;;12.205708;10.5969907;1.608717299;1818.130622;2019
Total North America;;0.133322321;0.133322321;0.0;0.0;1965
Total North America;;0.140620069;0.140620069;0.0;0.0;1966
Total North America;;0.140735707;0.140735707;0.0;0.0;1967
Total North America;;0.155460451;0.155460451;0.0;0.0;1968
Total North America;;0.162270604;0.162270604;0.0;0.0;1969
Total North America;;0.162359025;0.162359025;0.0;0.0;1970
Total North America;;0.16584414;0.16584414;0.0;0.0;1971
Total North America;;0.186729784;0.186729784;0.0;0.0;1972
Total North America;;0.201506918;0.201506918;0.0;0.0;1973
Total North America;;0.208672648;0.208672648;0.0;0.0;1974
Total North America;;0.20272302;0.20272302;0.0;0.0;1975
Total North America;;0.238507535;0.238507535;-2.78e-17;0.0;1976
Total North America;;0.251971219;0.251971219;0.0;0.0;1977
Total North America;;0.264087867;0.264087867;0.0;0.0;1978
Total North America;;0.281200372;0.281200372;0.0;0.0;1979
Total North America;;0.288711163;0.288711163;0.0;0.0;1980
Total North America;;0.302396033;0.302396033;0.0;0.0;1981
Total North America;;0.298400489;0.298400489;5.55e-17;0.0;1982
Total North America;;0.332482941;0.332482941;-5.55e-17;0.0;1983
Total North America;;0.393681827;0.393681827;-5.55e-17;0.0;1984
Total North America;;0.39728452;0.39728452;0.0;0.0;1985
Total North America;;0.439800773;0.439800773;5.55e-17;0.0;1986
Total North America;;0.49410613;0.49410613;-5.55e-17;0.0;1987
Total North America;;0.495231269;0.495231269;-5.55e-17;0.0;1988
Total North America;;0.59393777;0.59393777;0.0;0.0;1989
Total North America;;0.760897356;0.697287971;0.063609385;63.60939188;1990
Total North America;;0.812028173;0.738322063;0.07370611;73.70612081;1991
Total North America;;0.87416806;0.790365221;0.083802839;83.80284973;1992
Total North America;;0.916113309;0.818188878;0.097924432;98.20671717;1993
Total North America;;0.933271292;0.823612365;0.109658927;109.6589268;1994
Total North America;;0.923656411;0.806029176;0.117627235;115.5047348;1995
Total North America;;0.908641184;0.824270023;0.084371162;82.82037879;1996
Total North America;;0.944960473;0.8381244;0.106836073;109.6053283;1997
Total North America;;0.962232337;0.844179887;0.118052449;119.5353409;1998
Total North America;;0.990058596;0.867318066;0.12274053;126.8551073;1999
Total North America;;1.023999455;0.883332018;0.140667437;142.8621162;2000
Total North America;;1.04853912;0.89916706;0.14937206;156.3309758;2001
Total North America;;1.163125537;0.981408376;0.181717161;188.6009011;2002
Total North America;;1.229573259;0.984202522;0.245370737;245.5793564;2003
Total North America;;1.331980096;1.023099656;0.30888044;298.5419501;2004
Total North America;;1.427693617;1.067394456;0.360299161;349.7772565;2005
Total North America;;1.672894888;1.151975617;0.520919271;453.9698862;2006
Total North America;;1.90157771;1.245674268;0.655903442;636.8574321;2007
Total North America;;2.331456956;1.435724422;0.895732534;899.1804734;2008
Total North America;;2.658237796;1.640799468;1.017438327;1026.689103;2009
Total North America;;3.0589199;1.893026034;1.165893866;1210.578892;2010
Total North America;;3.430185637;2.163781704;1.266403932;1348.06705;2011
Total North America;;3.706034518;2.42891499;1.277119528;1292.308935;2012
Total North America;;4.158764616;2.77918953;1.379575086;1343.019803;2013
Total North America;;4.475862351;3.071841658;1.404020693;1424.22926;2014
Total North America;;4.843633284;3.388660784;1.4549725;1466.131605;2015
Total North America;;5.466433784;3.901512248;1.564921537;1559.534264;2016
Total North America;;5.915438534;4.348899084;1.56653945;1612.071291;2017
Total North America;;6.223889324;4.670233396;1.553655928;1656.817169;2018
Total North America;;6.697245772;5.142573852;1.55467192;1621.499159;2019
Total OECD;;0.179852321;0.179852321;-2.78e-17;0.0;1965
Total OECD;;0.198060069;0.198060069;2.78e-17;0.0;1966
Total OECD;;0.199865707;0.199865707;0.0;0.0;1967
Total OECD;;0.221200451;0.221200451;0.0;0.0;1968
Total OECD;;0.232579644;0.232579644;-2.78e-17;0.0;1969
Total OECD;;0.251309635;0.251309635;0.0;0.0;1970
Total OECD;;0.256369086;0.256369086;0.0;0.0;1971
Total OECD;;0.276381775;0.276381775;5.55e-17;0.0;1972
Total OECD;;0.29700081;0.29700081;5.55e-17;0.0;1973
Total OECD;;0.314515941;0.314515941;5.55e-17;0.0;1974
Total OECD;;0.314985784;0.314985784;0.0;0.0;1975
Total OECD;;0.349964154;0.349964154;0.0;0.0;1976
Total OECD;;0.367788567;0.367788567;5.55e-17;0.0;1977
Total OECD;;0.387893971;0.387893971;-5.55e-17;0.0;1978
Total OECD;;0.410589757;0.410589757;0.0;0.0;1979
Total OECD;;0.428561488;0.428561488;0.0;0.0;1980
Total OECD;;0.442734018;0.442734018;0.0;0.0;1981
Total OECD;;0.518674222;0.518674222;0.0;0.0;1982
Total OECD;;0.567513277;0.567513277;-1.11e-16;0.0;1983
Total OECD;;0.644980894;0.644980894;0.0;0.0;1984
Total OECD;;0.657896265;0.657896265;0.0;0.0;1985
Total OECD;;0.734405549;0.734405549;0.0;0.0;1986
Total OECD;;0.79768747;0.79768747;1.11e-16;0.0;1987
Total OECD;;0.823444372;0.823444372;1.11e-16;0.0;1988
Total OECD;;0.938944386;0.938944386;0.0;0.0;1989
Total OECD;;1.11532209;1.051447102;0.063874988;63.87316028;1990
Total OECD;;1.179732341;1.105731427;0.074000914;73.99501001;1991
Total OECD;;1.268156995;1.183497743;0.084659251;84.53154893;1992
Total OECD;;1.339012125;1.239013926;0.099998199;100.0167498;1993
Total OECD;;1.396627062;1.281379846;0.115247217;114.7016893;1994
Total OECD;;1.436457621;1.310087382;0.12637024;124.4132409;1995
Total OECD;;1.447512786;1.350257569;0.097255217;95.74516036;1996
Total OECD;;1.573801831;1.449349832;0.124451999;126.1318929;1997
Total OECD;;1.669982892;1.53552834;0.134454551;135.2771566;1998
Total OECD;;1.761211658;1.620033247;0.141178411;144.873524;1999
Total OECD;;1.928829402;1.759447438;0.169381964;172.1325535;2000
Total OECD;;2.027654354;1.844997573;0.182656781;192.4693706;2001
Total OECD;;2.318874976;2.092480775;0.2263942;237.4042613;2002
Total OECD;;2.563465143;2.261596965;0.301868178;309.4556627;2003
Total OECD;;2.958402806;2.574450915;0.383951891;392.0774573;2004
Total OECD;;3.380277673;2.888662768;0.491614905;477.2230369;2005
Total OECD;;3.932511739;3.203021616;0.729490123;642.7369747;2006
Total OECD;;4.604686624;3.651542193;0.953144431;895.6990075;2007
Total OECD;;5.445493352;4.128704437;1.316788915;1235.962223;2008
Total OECD;;6.160190569;4.634909022;1.525281547;1443.94744;2009
Total OECD;;7.119964853;5.32135022;1.798614633;1686.077177;2010
Total OECD;;8.157404396;6.2267731;1.930631296;1811.931297;2011
Total OECD;;9.131990401;7.153579214;1.978411188;1798.156129;2012
Total OECD;;10.11656839;8.094314001;2.022254394;1888.695881;2013
Total OECD;;10.93621401;8.849472945;2.086741067;2027.997392;2014
Total OECD;;12.18204982;10.04544021;2.136609603;2075.935983;2015
Total OECD;;12.96087587;10.71457937;2.246296506;2152.23963;2016
Total OECD;;14.32360454;12.01885899;2.304745551;2269.875548;2017
Total OECD;;15.2720311;12.90539696;2.366634148;2348.666026;2018
Total OECD;;16.77075473;14.41245834;2.358296389;2294.960323;2019
Total S. & Cent. America;;0.034326951;0.0;0.034326951;0.0;1965
Total S. & Cent. America;;0.035011152;0.0;0.035011152;0.0;1966
Total S. & Cent. America;;0.035672124;0.0;0.035672124;0.0;1967
Total S. & Cent. America;;0.0363187;0.0;0.0363187;0.0;1968
Total S. & Cent. America;;0.036965642;0.0;0.036965642;0.0;1969
Total S. & Cent. America;;0.047357024;0.005622325;0.041734699;0.0;1970
Total S. & Cent. America;;0.065410509;0.021442599;0.04396791;0.0;1971
Total S. & Cent. America;;0.070037693;0.021309233;0.048728459;0.0;1972
Total S. & Cent. America;;0.070119829;0.022658428;0.047461401;0.0;1973
Total S. & Cent. America;;0.069800325;0.023782195;0.046018131;0.0;1974
Total S. & Cent. America;;0.07208051;0.028641002;0.043439508;0.0;1975
Total S. & Cent. America;;0.078433657;0.033525405;0.044908252;0.0;1976
Total S. & Cent. America;;0.096216549;0.036737006;0.059479544;0.0;1977
Total S. & Cent. America;;0.11858076;0.040740807;0.077839953;0.0;1978
Total S. & Cent. America;;0.139770605;0.043724132;0.096046473;0.0;1979
Total S. & Cent. America;;0.154104423;0.043928651;0.110175772;0.0;1980
Total S. & Cent. America;;0.14937896;0.048714506;0.100664454;0.0;1981
Total S. & Cent. America;;0.184414504;0.055064922;0.129349582;0.0;1982
Total S. & Cent. America;;0.226318217;0.06340875;0.162909467;0.0;1983
Total S. & Cent. America;;0.257752389;0.061661769;0.196090619;0.0;1984
Total S. & Cent. America;;0.292328882;0.060594372;0.23173451;0.0;1985
Total S. & Cent. America;;0.352300227;0.062507613;0.289792614;0.0;1986
Total S. & Cent. America;;0.362117847;0.067043701;0.295074146;0.0;1987
Total S. & Cent. America;;0.377487828;0.066378618;0.31110921;0.0;1988
Total S. & Cent. America;;0.401252679;0.069444062;0.331808617;0.0;1989
Total S. & Cent. America;;0.389113915;0.083054235;0.30605968;261.8984826;1990
Total S. & Cent. America;;0.400808666;0.083740137;0.317068529;292.0440788;1991
Total S. & Cent. America;;0.406055171;0.106927215;0.299127956;267.2450855;1992
Total S. & Cent. America;;0.403071194;0.102886816;0.300184378;258.3282058;1993
Total S. & Cent. America;;0.425565187;0.108401908;0.317163279;283.2897443;1994
Total S. & Cent. America;;0.439534074;0.110715812;0.328818262;288.30654;1995
Total S. & Cent. America;;0.464631393;0.126152564;0.338478829;319.4094869;1996
Total S. & Cent. America;;0.464836395;0.134711309;0.330125087;349.821296;1997
Total S. & Cent. America;;0.452032493;0.127010897;0.325021596;318.6818602;1998
Total S. & Cent. America;;0.474367704;0.150046673;0.32432103;293.2323543;1999
Total S. & Cent. America;;0.434925333;0.151604684;0.283320649;242.1161567;2000
Total S. & Cent. America;;0.435579894;0.166962777;0.268617117;259.4596322;2001
Total S. & Cent. America;;0.482028321;0.184828845;0.297199476;288.5314521;2002
Total S. & Cent. America;;0.485525838;0.200648669;0.284877169;332.3153437;2003
Total S. & Cent. America;;0.522288334;0.210108042;0.312180292;336.1940704;2004
Total S. & Cent. America;;0.555257125;0.221877091;0.333380034;367.6518979;2005
Total S. & Cent. America;;0.545547731;0.239626268;0.305921463;420.3222588;2006
Total S. & Cent. America;;0.695597817;0.292494873;0.403102944;548.3153465;2007
Total S. & Cent. America;;0.864786005;0.331388062;0.533397943;700.1347862;2008
Total S. & Cent. America;;0.955475459;0.370086234;0.585389226;702.9030926;2009
Total S. & Cent. America;;1.12773463;0.479132814;0.648601816;804.5591646;2010
Total S. & Cent. America;;1.114447726;0.505993212;0.608454514;730.5821644;2011
Total S. & Cent. America;;1.187478349;0.596494928;0.590983422;749.2679494;2012
Total S. & Cent. America;;1.370770351;0.681896544;0.688873807;843.4072958;2013
Total S. & Cent. America;;1.574725864;0.814324992;0.760400871;907.756553;2014
Total S. & Cent. America;;1.871256218;0.979200363;0.892055855;939.6794492;2015
Total S. & Cent. America;;1.966806561;1.142663123;0.824143438;928.4402486;2016
Total S. & Cent. America;;2.154362657;1.285246278;0.869116379;941.476918;2017
Total S. & Cent. America;;2.437470551;1.44871783;0.988752721;1092.484378;2018
Total S. & Cent. America;;2.726841251;1.641567637;1.085273614;1151.459659;2019
Total Western Africa;;0.0;0.0;0.0;0.0;1965
Total Western Africa;;0.0;0.0;0.0;0.0;1966
Total Western Africa;;0.0;0.0;0.0;0.0;1967
Total Western Africa;;0.0;0.0;0.0;0.0;1968
Total Western Africa;;0.0;0.0;0.0;0.0;1969
Total Western Africa;;0.0;0.0;0.0;0.0;1970
Total Western Africa;;0.00038;0.00038;0.0;0.0;1971
Total Western Africa;;0.00038;0.00038;0.0;0.0;1972
Total Western Africa;;0.00038;0.00038;0.0;0.0;1973
Total Western Africa;;0.00039;0.00039;0.0;0.0;1974
Total Western Africa;;0.00039;0.00039;0.0;0.0;1975
Total Western Africa;;0.00039;0.00039;0.0;0.0;1976
Total Western Africa;;0.0004;0.0004;0.0;0.0;1977
Total Western Africa;;0.0004;0.0004;0.0;0.0;1978
Total Western Africa;;0.0004;0.0004;0.0;0.0;1979
Total Western Africa;;0.0004;0.0004;0.0;0.0;1980
Total Western Africa;;0.00041;0.00041;0.0;0.0;1981
Total Western Africa;;0.00041;0.00041;0.0;0.0;1982
Total Western Africa;;0.00041;0.00041;0.0;0.0;1983
Total Western Africa;;0.00042;0.00042;0.0;0.0;1984
Total Western Africa;;0.00042;0.00042;0.0;0.0;1985
Total Western Africa;;0.00042;0.00042;0.0;0.0;1986
Total Western Africa;;0.00043;0.00043;0.0;0.0;1987
Total Western Africa;;0.00043;0.00043;0.0;0.0;1988
Total Western Africa;;0.00043;0.00043;0.0;0.0;1989
Total Western Africa;;0.000497313;0.000497313;0.0;0.0;1990
Total Western Africa;;0.00064;0.00064;0.0;0.0;1991
Total Western Africa;;0.00075;0.00075;0.0;0.0;1992
Total Western Africa;;0.00087;0.00087;0.0;0.0;1993
Total Western Africa;;0.001024;0.001024;0.0;0.0;1994
Total Western Africa;;0.001203;0.001203;0.0;0.0;1995
Total Western Africa;;0.001341;0.001341;0.0;0.0;1996
Total Western Africa;;0.001352;0.001352;0.0;0.0;1997
Total Western Africa;;0.001406;0.001406;0.0;0.0;1998
Total Western Africa;;0.001458;0.001458;0.0;0.0;1999
Total Western Africa;;0.00165341;0.00165341;0.0;0.0;2000
Total Western Africa;;0.001736828;0.001736828;0.0;0.0;2001
Total Western Africa;;0.001831084;0.001831084;-2.17e-19;0.0;2002
Total Western Africa;;0.001721005;0.001721005;-2.17e-19;0.0;2003
Total Western Africa;;0.002650915;0.002650915;0.0;0.0;2004
Total Western Africa;;0.002766424;0.002766424;0.0;0.0;2005
Total Western Africa;;0.002842855;0.002842855;4.34e-19;0.0;2006
Total Western Africa;;0.002804872;0.002804872;0.0;0.0;2007
Total Western Africa;;0.002736695;0.002736695;0.0;0.0;2008
Total Western Africa;;0.002404877;0.002404877;0.0;0.0;2009
Total Western Africa;;0.002665382;0.002665382;0.0;0.0;2010
Total Western Africa;;0.002917449;0.002917449;4.34e-19;0.0;2011
Total Western Africa;;0.003367001;0.003367001;0.0;0.0;2012
Total Western Africa;;0.004093662;0.004093662;0.0;0.0;2013
Total Western Africa;;0.004301319;0.004301319;8.67e-19;0.0;2014
Total Western Africa;;0.005894133;0.005894133;-1.73e-18;0.0;2015
Total Western Africa;;0.006614267;0.006614267;0.0;0.0;2016
Total Western Africa;;0.008444169;0.008444169;0.0;0.0;2017
Total Western Africa;;0.011879227;0.011879227;0.0;0.0;2018
Total Western Africa;;0.011970381;0.011970381;1.73e-18;0.0;2019
Total World;;0.214179272;0.179852321;0.034326951;0.0;1965
Total World;;0.233071221;0.198060069;0.035011152;0.0;1966
Total World;;0.235537832;0.199865707;0.035672124;0.0;1967
Total World;;0.257519151;0.221200451;0.0363187;0.0;1968
Total World;;0.269545286;0.232579644;0.036965642;0.0;1969
Total World;;0.298666659;0.25693196;0.041734699;0.0;1970
Total World;;0.322759595;0.278791685;0.04396791;0.0;1971
Total World;;0.347499468;0.298771008;0.048728459;0.0;1972
Total World;;0.368310639;0.320849238;0.047461401;0.0;1973
Total World;;0.385606266;0.339588136;0.046018131;0.0;1974
Total World;;0.388276295;0.344836786;0.043439508;0.0;1975
Total World;;0.429517811;0.384609559;0.044908252;0.0;1976
Total World;;0.465105116;0.405625572;0.059479544;0.0;1977
Total World;;0.507544731;0.429704778;0.077839953;0.0;1978
Total World;;0.557799761;0.461753288;0.096046473;0.0;1979
Total World;;0.604134411;0.493958638;0.110175772;0.0;1980
Total World;;0.632314879;0.531650425;0.100664454;0.0;1981
Total World;;0.743240151;0.613890569;0.129349582;0.0;1982
Total World;;0.843446746;0.680537278;0.162909467;0.0;1983
Total World;;0.956693469;0.76060285;0.196090619;0.0;1984
Total World;;1.010416505;0.778681996;0.23173451;0.0;1985
Total World;;1.147124097;0.857331483;0.289792614;0.0;1986
Total World;;1.21356249;0.918488343;0.295074146;0.0;1987
Total World;;1.257334244;0.946225034;0.31110921;0.0;1988
Total World;;1.404411508;1.072602891;0.331808617;0.0;1989
Total World;;1.57974637;1.209811702;0.369934668;326.0324888;1990
Total World;;1.656818282;1.265748839;0.391069443;366.2999347;1991
Total World;;1.745223617;1.36143641;0.383787207;352.038195;1992
Total World;;1.815542817;1.41536024;0.400182577;358.6058015;1993
Total World;;1.913736684;1.481326189;0.432410496;398.2522796;1994
Total World;;2.007832497;1.552643996;0.455188501;412.9806269;1995
Total World;;2.040488425;1.604754379;0.435734045;415.4162079;1996
Total World;;2.195188516;1.74061143;0.454577086;476.3444578;1997
Total World;;2.314627728;1.855151581;0.459476147;454.3502857;1998
Total World;;2.460756734;1.995257292;0.465499442;438.3667242;1999
Total World;;2.639701817;2.185963064;0.453738754;418.3028996;2000
Total World;;2.754379094;2.301714329;0.452664764;456.2935565;2001
Total World;;3.097274611;2.570960374;0.526314237;538.1050277;2002
Total World;;3.370340429;2.776565533;0.593774895;666.0415732;2003
Total World;;3.86902755;3.151370502;0.717657049;753.7728035;2004
Total World;;4.371777847;3.513580405;0.858197442;884.5297227;2005
Total World;;5.026239646;3.947923445;1.078316201;1125.296493;2006
Total World;;5.944938445;4.525788208;1.419150237;1527.388;2007
Total World;;7.158576005;5.215272421;1.943303584;2067.221318;2008
Total World;;8.240148403;6.013012416;2.227135987;2288.703592;2009
Total World;;9.699336638;7.134649309;2.56468733;2642.063936;2010
Total World;;11.1206457;8.438101375;2.682544325;2791.787725;2011
Total World;;12.60450999;9.851544314;2.752965681;2839.017474;2012
Total World;;14.36024204;11.41857261;2.941669424;3083.761288;2013
Total World;;16.02735213;12.87434891;3.153003214;3360.487999;2014
Total World;;18.08106824;14.81443411;3.266634121;3374.355102;2015
Total World;;20.0570777;16.65687799;3.400199717;3493.323055;2016
Total World;;23.03652932;19.53730048;3.499228845;3643.814193;2017
Total World;;25.82591225;22.08172466;3.744187596;3992.266217;2018
Total World;;28.97646273;25.00944905;3.967013688;4113.090945;2019
Trinidad & Tobago;TTO;0.0;0.0;0.0;0.0;1965
Trinidad & Tobago;TTO;0.0;0.0;0.0;0.0;1966
Trinidad & Tobago;TTO;0.0;0.0;0.0;0.0;1967
Trinidad & Tobago;TTO;0.0;0.0;0.0;0.0;1968
Trinidad & Tobago;TTO;0.0;0.0;0.0;0.0;1969
Trinidad & Tobago;TTO;0.0;0.0;0.0;0.0;1970
Trinidad & Tobago;TTO;0.00035;0.00035;0.0;0.0;1971
Trinidad & Tobago;TTO;0.00035;0.00035;0.0;0.0;1972
Trinidad & Tobago;TTO;0.00029;0.00029;0.0;0.0;1973
Trinidad & Tobago;TTO;0.00025;0.00025;0.0;0.0;1974
Trinidad & Tobago;TTO;0.00023;0.00023;0.0;0.0;1975
Trinidad & Tobago;TTO;0.00019;0.00019;0.0;0.0;1976
Trinidad & Tobago;TTO;0.00023;0.00023;0.0;0.0;1977
Trinidad & Tobago;TTO;0.00029;0.00029;0.0;0.0;1978
Trinidad & Tobago;TTO;0.00029;0.00029;0.0;0.0;1979
Trinidad & Tobago;TTO;0.00026;0.00026;0.0;0.0;1980
Trinidad & Tobago;TTO;0.00019;0.00019;0.0;0.0;1981
Trinidad & Tobago;TTO;0.00018;0.00018;0.0;0.0;1982
Trinidad & Tobago;TTO;0.00016;0.00016;0.0;0.0;1983
Trinidad & Tobago;TTO;0.00013;0.00013;0.0;0.0;1984
Trinidad & Tobago;TTO;0.00017;0.00017;0.0;0.0;1985
Trinidad & Tobago;TTO;0.00026;0.00026;0.0;0.0;1986
Trinidad & Tobago;TTO;0.00031;0.00031;0.0;0.0;1987
Trinidad & Tobago;TTO;0.00027;0.00027;0.0;0.0;1988
Trinidad & Tobago;TTO;0.00026;0.00026;0.0;0.0;1989
Trinidad & Tobago;TTO;0.00031;0.00031;0.0;0.0;1990
Trinidad & Tobago;TTO;0.00025;0.00025;0.0;0.0;1991
Trinidad & Tobago;TTO;0.0003;0.0003;0.0;0.0;1992
Trinidad & Tobago;TTO;0.00028;0.00028;0.0;0.0;1993
Trinidad & Tobago;TTO;0.00032;0.00032;0.0;0.0;1994
Trinidad & Tobago;TTO;0.00033;0.00033;0.0;0.0;1995
Trinidad & Tobago;TTO;0.00017;0.00017;0.0;0.0;1996
Trinidad & Tobago;TTO;0.00018;0.00018;0.0;0.0;1997
Trinidad & Tobago;TTO;0.00018;0.00018;0.0;0.0;1998
Trinidad & Tobago;TTO;0.00018;0.00018;0.0;0.0;1999
Trinidad & Tobago;TTO;0.00020127;0.00020127;0.0;0.0;2000
Trinidad & Tobago;TTO;0.000294426;0.000294426;0.0;0.0;2001
Trinidad & Tobago;TTO;0.000266171;0.000266171;0.0;0.0;2002
Trinidad & Tobago;TTO;0.000132384;0.000132384;0.0;0.0;2003
Trinidad & Tobago;TTO;0.000245336;0.000245336;0.0;0.0;2004
Trinidad & Tobago;TTO;0.000235688;0.000235688;0.0;0.0;2005
Trinidad & Tobago;TTO;0.000276035;0.000276035;0.0;0.0;2006
Trinidad & Tobago;TTO;0.000209237;0.000209237;0.0;0.0;2007
Trinidad & Tobago;TTO;0.000219807;0.000219807;0.0;0.0;2008
Trinidad & Tobago;TTO;0.000212831;0.000212831;0.0;0.0;2009
Trinidad & Tobago;TTO;3.76e-05;3.76e-05;0.0;0.0;2010
Trinidad & Tobago;TTO;3.74e-05;3.74e-05;0.0;0.0;2011
Trinidad & Tobago;TTO;3.7128e-05;3.7128e-05;0.0;0.0;2012
Trinidad & Tobago;TTO;3.69e-05;3.69e-05;0.0;0.0;2013
Trinidad & Tobago;TTO;4.11e-05;4.11e-05;0.0;0.0;2014
Trinidad & Tobago;TTO;4.69e-05;4.69e-05;0.0;0.0;2015
Trinidad & Tobago;TTO;4.66e-05;4.66e-05;0.0;0.0;2016
Trinidad & Tobago;TTO;4.6359e-05;4.6359e-05;0.0;0.0;2017
Trinidad & Tobago;TTO;4.18e-05;4.18e-05;0.0;0.0;2018
Trinidad & Tobago;TTO;4.16e-05;4.16e-05;0.0;0.0;2019
Tunisia;TUN;0.0;0.0;0.0;0.0;1965
Tunisia;TUN;0.0;0.0;0.0;0.0;1966
Tunisia;TUN;0.0;0.0;0.0;0.0;1967
Tunisia;TUN;0.0;0.0;0.0;0.0;1968
Tunisia;TUN;0.0;0.0;0.0;0.0;1969
Tunisia;TUN;0.0;0.0;0.0;0.0;1970
Tunisia;TUN;0.0;0.0;0.0;0.0;1971
Tunisia;TUN;0.0;0.0;0.0;0.0;1972
Tunisia;TUN;0.0;0.0;0.0;0.0;1973
Tunisia;TUN;0.0;0.0;0.0;0.0;1974
Tunisia;TUN;0.0;0.0;0.0;0.0;1975
Tunisia;TUN;0.0;0.0;0.0;0.0;1976
Tunisia;TUN;0.0;0.0;0.0;0.0;1977
Tunisia;TUN;0.0;0.0;0.0;0.0;1978
Tunisia;TUN;0.0;0.0;0.0;0.0;1979
Tunisia;TUN;0.0;0.0;0.0;0.0;1980
Tunisia;TUN;0.0;0.0;0.0;0.0;1981
Tunisia;TUN;0.0;0.0;0.0;0.0;1982
Tunisia;TUN;0.0;0.0;0.0;0.0;1983
Tunisia;TUN;0.0;0.0;0.0;0.0;1984
Tunisia;TUN;0.0;0.0;0.0;0.0;1985
Tunisia;TUN;0.0;0.0;0.0;0.0;1986
Tunisia;TUN;0.0;0.0;0.0;0.0;1987
Tunisia;TUN;0.0;0.0;0.0;0.0;1988
Tunisia;TUN;0.0;0.0;0.0;0.0;1989
Tunisia;TUN;0.0;0.0;0.0;0.0;1990
Tunisia;TUN;0.0;0.0;0.0;0.0;1991
Tunisia;TUN;0.0;0.0;0.0;0.0;1992
Tunisia;TUN;0.0;0.0;0.0;0.0;1993
Tunisia;TUN;0.0;0.0;0.0;0.0;1994
Tunisia;TUN;0.0;0.0;0.0;0.0;1995
Tunisia;TUN;0.0;0.0;0.0;0.0;1996
Tunisia;TUN;0.0;0.0;0.0;0.0;1997
Tunisia;TUN;0.0;0.0;0.0;0.0;1998
Tunisia;TUN;0.0;0.0;0.0;0.0;1999
Tunisia;TUN;0.0;0.0;0.0;0.0;2000
Tunisia;TUN;0.0;0.0;0.0;0.0;2001
Tunisia;TUN;0.0;0.0;0.0;0.0;2002
Tunisia;TUN;0.0;0.0;0.0;0.0;2003
Tunisia;TUN;0.0;0.0;0.0;0.0;2004
Tunisia;TUN;0.0;0.0;0.0;0.0;2005
Tunisia;TUN;0.0;0.0;0.0;0.0;2006
Tunisia;TUN;0.0;0.0;0.0;0.0;2007
Tunisia;TUN;0.0;0.0;0.0;0.0;2008
Tunisia;TUN;0.0;0.0;0.0;0.0;2009
Tunisia;TUN;0.0;0.0;0.0;0.0;2010
Tunisia;TUN;0.0;0.0;0.0;0.0;2011
Tunisia;TUN;0.0;0.0;0.0;0.0;2012
Tunisia;TUN;0.0;0.0;0.0;0.0;2013
Tunisia;TUN;0.0;0.0;0.0;0.0;2014
Tunisia;TUN;0.0;0.0;0.0;0.0;2015
Tunisia;TUN;0.0;0.0;0.0;0.0;2016
Tunisia;TUN;0.0;0.0;0.0;0.0;2017
Tunisia;TUN;0.0;0.0;0.0;0.0;2018
Tunisia;TUN;0.0;0.0;0.0;0.0;2019
Turkey;TUR;0.001;0.001;0.0;0.0;1965
Turkey;TUR;0.00122;0.00122;0.0;0.0;1966
Turkey;TUR;0.00173;0.00173;0.0;0.0;1967
Turkey;TUR;0.00179;0.00179;0.0;0.0;1968
Turkey;TUR;0.00178;0.00178;0.0;0.0;1969
Turkey;TUR;0.00166;0.00166;0.0;0.0;1970
Turkey;TUR;0.00162;0.00162;0.0;0.0;1971
Turkey;TUR;0.00175;0.00175;0.0;0.0;1972
Turkey;TUR;0.00197;0.00197;0.0;0.0;1973
Turkey;TUR;0.00207;0.00207;0.0;0.0;1974
